GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
130617	1.58e-01	6.81e-02	0.0739	1.8244864	0.134901	1805.43	ZFAND2B	zinc finger AN1-type containing 2B
55159	1.58e-01	6.81e-02	0.0531	-1.8244307	-0.0968571	1002.47	RFWD3	ring finger and WD repeat domain 3
110599588	1.59e-01	6.82e-02	0.1192	1.8238957	0.2173523	200.16	ASDURF	ASNSD1 upstream open reading frame
27241	1.59e-01	6.82e-02	0.0697	-1.8240023	-0.1271964	266.44	BBS9	Bardet-Biedl syndrome 9
9238	1.59e-01	6.82e-02	0.0483	-1.8239153	-0.0881317	1905.08	TBRG4	transforming growth factor beta regulator 4
100616414	1.59e-01	6.82e-02	0.1006	1.8234278	0.1835026	184.11	MIR4761	microRNA 4761
440423	1.59e-01	6.83e-02	0.0531	-1.8229893	-0.0967731	846.06	SUZ12P1	SUZ12 pseudogene 1
9790	1.59e-01	6.84e-02	0.0746	-1.8222494	-0.1359967	1218.78	BMS1	BMS1 ribosome biogenesis factor
9295	1.59e-01	6.85e-02	0.0927	-1.821959	-0.1689525	8430.57	SRSF11	serine and arginine rich splicing factor 11
122011	1.59e-01	6.85e-02	0.1645	-1.821713	-0.2996533	38.66	CSNK1A1L	casein kinase 1 alpha 1 like
57104	1.59e-01	6.85e-02	0.133	1.8215381	0.2422684	8406.61	PNPLA2	patatin like phospholipase domain containing 2
84443	1.59e-01	6.86e-02	0.2121	1.8213246	0.3862972	184.59	FRMPD3	FERM and PDZ domain containing 3
80152	1.59e-01	6.86e-02	0.0618	1.8210651	0.1125899	1812.77	CENPT	centromere protein T
3020	1.59e-01	6.87e-02	0.1323	1.8207023	0.240816	50761.34	H3-3A	H3.3 histone A
81628	1.59e-01	6.87e-02	0.118	1.8205912	0.214773	10700.7	TSC22D4	TSC22 domain family member 4
150468	1.60e-01	6.87e-02	0.2002	1.8204592	0.3644138	22.35	CKAP2L	cytoskeleton associated protein 2 like
643136	1.60e-01	6.87e-02	0.068	-1.8200596	-0.1238105	302.96	ZC3H11B	zinc finger CCCH-type containing 11B
2282	1.60e-01	6.90e-02	0.2048	-1.818271	-0.3723162	10.8	FKBP1AP1	FKBP prolyl isomerase 1A pseudogene 1
79915	1.60e-01	6.91e-02	0.1003	-1.8179331	-0.1823827	264.95	ATAD5	ATPase family AAA domain containing 5
9939	1.60e-01	6.91e-02	0.0383	1.8177192	0.069685	3105.42	RBM8A	RNA binding motif protein 8A
57590	1.60e-01	6.91e-02	0.0518	1.8177393	0.0942021	2228.38	WDFY1	WD repeat and FYVE domain containing 1
80727	1.60e-01	6.91e-02	0.097	1.8177167	0.176304	3691.3	TTYH3	tweety family member 3
100287042	1.61e-01	6.92e-02	0.087	1.8171645	0.1580892	137.65	MIF4GD-DT	MIF4GD divergent transcript
130951	1.61e-01	6.92e-02	0.1687	1.8169042	0.3064478	55.18	M1AP	meiosis 1 associated protein
4330	1.61e-01	6.93e-02	0.2606	-1.8165508	-0.4734594	18.61	MN1	MN1 proto-oncogene, transcriptional regulator
4515	1.61e-01	6.93e-02	0.0788	1.8165503	0.1430545	152.91	MTCP1	mature T cell proliferation 1
101929760	1.61e-01	6.93e-02	0.1457	-1.8164139	-0.2646939	33.03	PIK3IP1-DT	PIK3IP1 divergent transcript
147228	1.61e-01	6.93e-02	0.3817	-1.8161791	-0.6932442	18.83	KRT17P1	keratin 17 pseudogene 1
1677	1.61e-01	6.94e-02	0.0596	-1.8161227	-0.1081523	683.32	DFFB	DNA fragmentation factor subunit beta
3624	1.61e-01	6.94e-02	0.4771	1.8160304	0.8665181	19.99	INHBA	inhibin subunit beta A
79712	1.61e-01	6.94e-02	0.0767	1.8157691	0.139325	655.94	GTDC1	glycosyltransferase like domain containing 1
54472	1.61e-01	6.94e-02	0.123	1.8157042	0.223302	3812.12	TOLLIP	toll interacting protein
3738	1.61e-01	6.95e-02	0.1103	-1.8154625	-0.2002186	3462	KCNA3	potassium voltage-gated channel subfamily A member 3
56479	1.61e-01	6.95e-02	0.1438	-1.8153419	-0.2611253	105.48	KCNQ5	potassium voltage-gated channel subfamily Q member 5
146198	1.61e-01	6.95e-02	0.0801	-1.8148635	-0.1452981	1222.64	ZFP90	ZFP90 zinc finger protein
107985414	1.61e-01	6.95e-02	0.1905	-1.8148344	-0.3456838	14.82	LOC107985414	uncharacterized LOC107985414
905	1.61e-01	6.96e-02	0.1171	-1.814592	-0.2125576	2891.8	CCNT2	cyclin T2
285286	1.61e-01	6.96e-02	0.1513	1.8144661	0.2746093	401.84	LINC00877	long intergenic non-protein coding RNA 877
26811	1.61e-01	6.96e-02	0.1809	-1.8143513	-0.3282439	41.07	SNORD55	small nucleolar RNA, C/D box 55
6885	1.61e-01	6.97e-02	0.0508	-1.8140506	-0.0921769	2047.08	MAP3K7	mitogen-activated protein kinase kinase kinase 7
745	1.61e-01	6.97e-02	0.2319	1.8138954	0.4206857	80.48	MYRF	myelin regulatory factor
105376220	1.61e-01	6.97e-02	0.1184	1.8138186	0.2147266	173.33	LINC02977	long intergenic non-protein coding RNA 2977
5395	1.62e-01	6.98e-02	0.0573	-1.813402	-0.1039876	877.07	PMS2	PMS1 homolog 2, mismatch repair system component
9788	1.62e-01	6.98e-02	0.108	-1.8130272	-0.1958004	2233.44	MTSS1	MTSS I-BAR domain containing 1
84289	1.62e-01	6.99e-02	0.0515	-1.81264	-0.0933678	1800.11	ING5	inhibitor of growth family member 5
64689	1.62e-01	6.99e-02	0.0498	-1.8126537	-0.0902862	1368.3	GORASP1	golgi reassembly stacking protein 1
503538	1.62e-01	6.99e-02	0.1159	1.8123731	0.2099672	173.7	A1BG-AS1	A1BG antisense RNA 1
115207	1.62e-01	7.00e-02	0.1014	1.8119095	0.1837954	6733.73	KCTD12	potassium channel tetramerization domain containing 12
5348	1.62e-01	7.00e-02	0.1672	1.8119617	0.3030235	39.89	FXYD1	FXYD domain containing ion transport regulator 1
56905	1.62e-01	7.00e-02	0.1708	1.8118441	0.3095013	8966.47	C15orf39	chromosome 15 open reading frame 39
728989	1.62e-01	7.01e-02	0.5437	1.8114373	0.9847907	112.87	LOC728989	phosphodiesterase 4D interacting protein pseudogene
441124	1.62e-01	7.01e-02	0.0949	-1.8113961	-0.1719635	284.88	GTF2IP20	general transcription factor IIi pseudogene 20
101927610	1.62e-01	7.01e-02	0.1908	-1.8115151	-0.3456055	18.13	LOC101927610	uncharacterized LOC101927610
7554	1.62e-01	7.01e-02	0.0642	-1.811399	-0.1163699	723.12	ZNF8	zinc finger protein 8
79966	1.62e-01	7.01e-02	0.2477	1.8112924	0.4486563	97.44	SCD5	stearoyl-CoA desaturase 5
100287596	1.62e-01	7.01e-02	0.2733	1.8110762	0.4950169	55.86	DDX11L5	DEAD/H-box helicase 11 like 5 (pseudogene)
84449	1.62e-01	7.01e-02	0.0773	-1.8109941	-0.1399307	2137.37	ZNF333	zinc finger protein 333
28511	1.62e-01	7.02e-02	0.08	1.8106049	0.1448518	1389.57	NKIRAS2	NFKB inhibitor interacting Ras like 2
56975	1.62e-01	7.02e-02	0.1481	1.8105128	0.2681433	299.72	FAM20C	FAM20C golgi associated secretory pathway kinase
25807	1.62e-01	7.03e-02	0.0597	1.8102467	0.1080364	452.32	RHBDD3	rhomboid domain containing 3
7284	1.62e-01	7.03e-02	0.0886	1.8101484	0.1603766	3647.88	TUFM	Tu translation elongation factor, mitochondrial
7123	1.62e-01	7.03e-02	0.144	1.8099962	0.2605585	111.46	CLEC3B	C-type lectin domain family 3 member B
1945	1.62e-01	7.03e-02	0.0706	1.809687	0.1277267	236.19	EFNA4	ephrin A4
107983971	1.62e-01	7.04e-02	0.1324	-1.8094646	-0.2394856	36.7	LOC107983971	
9442	1.62e-01	7.04e-02	0.0457	1.809439	0.082681	601.35	MED27	mediator complex subunit 27
100144603	1.62e-01	7.04e-02	0.1197	-1.8094816	-0.2165918	45.14	CHKB-DT	CHKB divergent transcript
107985216	1.63e-01	7.04e-02	0.2225	-1.8090378	-0.4024471	232.84	LOC107985216	uncharacterized LOC107985216
107986361	1.63e-01	7.04e-02	0.239	-1.8090637	-0.4323071	13.71	LOC107986361	
83637	1.63e-01	7.04e-02	0.0571	-1.8090821	-0.1033412	3584.96	ZMIZ2	zinc finger MIZ-type containing 2
10329	1.63e-01	7.04e-02	0.0706	1.809122	0.127638	239.19	RXYLT1	ribitol xylosyltransferase 1
373509	1.63e-01	7.05e-02	0.0943	1.8089973	0.1705816	36.56	USP50	ubiquitin specific peptidase 50
26974	1.63e-01	7.05e-02	0.1997	-1.8089423	-0.3612182	73.86	ZNF285	zinc finger protein 285
256933	1.63e-01	7.05e-02	0.1737	1.8088676	0.3142556	15.38	NPB	neuropeptide B
467	1.63e-01	7.06e-02	0.1735	1.8083355	0.3136999	73.25	ATF3	activating transcription factor 3
9538	1.63e-01	7.06e-02	0.0451	1.8078099	0.0814472	923.55	EI24	EI24 autophagy associated transmembrane protein
379025	1.63e-01	7.06e-02	0.1224	-1.8078047	-0.2212029	3659.39	PSMA3-AS1	PSMA3 antisense RNA 1
10487	1.63e-01	7.07e-02	0.114	1.8074697	0.2060824	27227.88	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
105378691	1.63e-01	7.07e-02	0.1736	-1.8074811	-0.3137434	11.78	LOC105378691	uncharacterized LOC105378691
80772	1.63e-01	7.08e-02	0.0868	1.8069125	0.1568171	1313.62	CPTP	ceramide-1-phosphate transfer protein
113655	1.63e-01	7.08e-02	0.0638	1.8067031	0.1152555	323.11	MFSD3	major facilitator superfamily domain containing 3
2962	1.63e-01	7.08e-02	0.0698	1.8066709	0.1260199	2716.36	GTF2F1	general transcription factor IIF subunit 1
767846	1.63e-01	7.08e-02	0.1975	-1.8065465	-0.3567408	123.28	PFN1P2	profilin 1 pseudogene 2
29097	1.63e-01	7.09e-02	0.0922	1.8064312	0.1666052	1172.29	CNIH4	cornichon family AMPA receptor auxiliary protein 4
55901	1.63e-01	7.09e-02	0.1639	-1.8061291	-0.2959629	26.13	THSD1	thrombospondin type 1 domain containing 1
140465	1.63e-01	7.09e-02	0.2497	1.8060314	0.4510488	267.36	MYL6B	myosin light chain 6B
7169	1.63e-01	7.09e-02	0.1247	1.8058846	0.2252333	517.36	TPM2	tropomyosin 2
84516	1.63e-01	7.09e-02	0.0597	1.8058405	0.107871	2513.62	DCTN5	dynactin subunit 5
107985010	1.63e-01	7.09e-02	0.1867	-1.8058186	-0.3371265	17.28	LOC107985010	replaced by ID 57690
27301	1.63e-01	7.10e-02	0.0863	1.8056126	0.1558959	881.93	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2
8714	1.64e-01	7.10e-02	0.2122	1.8052321	0.3829911	468.04	ABCC3	ATP binding cassette subfamily C member 3
102724638	1.64e-01	7.11e-02	0.2465	1.8046297	0.4447752	123.52	LOC102724638	uncharacterized LOC102724638
7056	1.64e-01	7.12e-02	0.21	-1.8043658	-0.3789785	1599.03	THBD	thrombomodulin
105372579	1.64e-01	7.12e-02	0.1854	-1.8041877	-0.3344095	18.38	LOC105372579	uncharacterized LOC105372579
10396	1.64e-01	7.12e-02	0.1166	-1.8041231	-0.2104211	2513.91	ATP8A1	ATPase phospholipid transporting 8A1
1855	1.64e-01	7.13e-02	0.0559	1.803687	0.1007663	1725.76	DVL1	dishevelled segment polarity protein 1
10552	1.64e-01	7.13e-02	0.0663	1.8032854	0.1196174	1803.84	ARPC1A	actin related protein 2/3 complex subunit 1A
5223	1.64e-01	7.13e-02	0.0914	1.8033604	0.1648236	8694.63	PGAM1	phosphoglycerate mutase 1
6217	1.64e-01	7.13e-02	0.1088	1.8032648	0.1961949	20722.21	RPS16	ribosomal protein S16
56851	1.64e-01	7.15e-02	0.0643	1.8024917	0.1159627	1207.04	EMC7	ER membrane protein complex subunit 7
83440	1.64e-01	7.15e-02	0.0651	-1.8023934	-0.1173131	5602.27	ADPGK	ADP dependent glucokinase
102724862	1.64e-01	7.15e-02	0.1265	-1.8023669	-0.2279507	154.14	TBC1D3I	TBC1 domain family member 3I
107987299	1.64e-01	7.15e-02	0.1081	1.8023464	0.1948813	104.32	LOC107987299	uncharacterized LOC107987299
84230	1.64e-01	7.16e-02	0.0753	-1.8019611	-0.1356678	2096.73	LRRC8C	leucine rich repeat containing 8 VRAC subunit C
112268304	1.64e-01	7.16e-02	0.1584	-1.8018004	-0.2854757	84.45	LOC112268304	
107986859	1.64e-01	7.16e-02	0.1233	-1.8017299	-0.2221185	46.26	LOC107986859	
100507433	1.64e-01	7.16e-02	0.1926	-1.8016328	-0.3470282	29.49	ZNF571-AS1	ZNF571 antisense RNA 1
5192	1.65e-01	7.16e-02	0.0594	1.8014937	0.1069431	580.88	PEX10	peroxisomal biogenesis factor 10
84614	1.65e-01	7.17e-02	0.0915	-1.8012006	-0.164783	3496.44	ZBTB37	zinc finger and BTB domain containing 37
5469	1.65e-01	7.18e-02	0.0553	-1.800545	-0.0995219	1662.76	MED1	mediator complex subunit 1
5511	1.65e-01	7.19e-02	0.0391	1.7998323	0.0703546	1759.81	PPP1R8	protein phosphatase 1 regulatory subunit 8
64801	1.65e-01	7.19e-02	0.1188	1.7997359	0.2138391	235.47	ARV1	ARV1 homolog, fatty acid homeostasis modulator
84975	1.65e-01	7.19e-02	0.0881	1.7996005	0.1585872	1134.1	MFSD5	major facilitator superfamily domain containing 5
64410	1.65e-01	7.20e-02	0.0894	-1.7994073	-0.1609562	203.81	KLHL25	kelch like family member 25
54996	1.65e-01	7.20e-02	0.2426	1.7990935	0.4365326	22.92	MTARC2	mitochondrial amidoxime reducing component 2
54973	1.65e-01	7.20e-02	0.0506	1.7988617	0.0909454	3250.66	INTS11	integrator complex subunit 11
100129518	1.65e-01	7.20e-02	0.1086	1.7989097	0.1952977	36.57	SOD2-OT1	SOD2 overlapping transcript 1
26039	1.65e-01	7.21e-02	0.0791	-1.7987237	-0.1422188	771.56	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex
1468	1.65e-01	7.21e-02	0.1085	1.7984766	0.195132	96.92	SLC25A10	solute carrier family 25 member 10
7594	1.66e-01	7.22e-02	0.0899	-1.7979237	-0.1615812	584.51	ZNF43	zinc finger protein 43
9919	1.66e-01	7.22e-02	0.0882	-1.7978629	-0.1585436	3485.19	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor
55298	1.66e-01	7.22e-02	0.0408	1.7976175	0.0732871	504.54	RNF121	ring finger protein 121
107987207	1.66e-01	7.22e-02	0.3189	-1.7975454	-0.5732976	44.22	LOC107987207	uncharacterized LOC107987207
105377459	1.66e-01	7.23e-02	0.2613	1.7974717	0.4696822	10.81	LOC105377459	uncharacterized LOC105377459
8339	1.66e-01	7.23e-02	0.2269	1.797336	0.4077445	43.85	H2BC8	H2B clustered histone 8
9093	1.66e-01	7.23e-02	0.0515	-1.7973359	-0.0926486	1337.78	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
197342	1.66e-01	7.23e-02	0.0872	-1.7972236	-0.156667	200.31	EME2	essential meiotic structure-specific endonuclease subunit 2
6811	1.66e-01	7.24e-02	0.0971	1.7964218	0.174449	2037.16	STX5	syntaxin 5
3687	1.66e-01	7.24e-02	0.1443	1.7963717	0.2592176	29522.56	ITGAX	integrin subunit alpha X
2896	1.66e-01	7.24e-02	0.1804	1.7963154	0.3240912	18219.6	GRN	granulin precursor
51023	1.66e-01	7.25e-02	0.1388	1.7958284	0.2493125	356.61	MRPS18C	mitochondrial ribosomal protein S18C
2146	1.66e-01	7.25e-02	0.0786	1.7957877	0.1410645	353.31	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
401472	1.66e-01	7.26e-02	0.135	1.7956368	0.2424127	40.09	GASAL1	growth arrest associated lncRNA 1
26297	1.66e-01	7.26e-02	0.0763	1.7956057	0.1369761	382.76	SERGEF	secretion regulating guanine nucleotide exchange factor
107985074	1.66e-01	7.26e-02	0.1286	1.7952196	0.2309381	169.48	LOC107985074	uncharacterized LOC107985074
23658	1.66e-01	7.26e-02	0.1425	1.7951374	0.255815	347.44	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
989	1.66e-01	7.27e-02	0.0442	1.7947365	0.0792726	6920.9	SEPTIN7	septin 7
83943	1.66e-01	7.27e-02	0.1281	-1.7947843	-0.2298399	129.48	IMMP2L	inner mitochondrial membrane peptidase subunit 2
2581	1.66e-01	7.27e-02	0.0691	1.7946846	0.1239823	1611.54	GALC	galactosylceramidase
8654	1.66e-01	7.28e-02	0.1447	1.794326	0.2596095	367.56	PDE5A	phosphodiesterase 5A
8774	1.67e-01	7.28e-02	0.0688	1.794066	0.1234885	888.69	NAPG	NSF attachment protein gamma
6124	1.67e-01	7.28e-02	0.0995	1.7938832	0.178541	47236.56	RPL4	ribosomal protein L4
23636	1.67e-01	7.29e-02	0.0728	1.7936185	0.1305937	2432	NUP62	nucleoporin 62
5921	1.67e-01	7.29e-02	0.0871	-1.79347	-0.1561859	1533.33	RASA1	RAS p21 protein activator 1
112268189	1.67e-01	7.29e-02	0.1573	-1.7933985	-0.2820881	16.32	LOC112268189	
1854	1.67e-01	7.30e-02	0.0951	1.7930663	0.1704509	2398.99	DUT	deoxyuridine triphosphatase
50999	1.67e-01	7.30e-02	0.0608	1.7926926	0.1090707	3816.49	TMED5	transmembrane p24 trafficking protein 5
84792	1.67e-01	7.31e-02	0.0606	1.7922986	0.1086913	564.72	FAM220A	family with sequence similarity 220 member A
399900	1.67e-01	7.31e-02	0.1589	-1.7922692	-0.2847821	59.57	LOC399900	uncharacterized LOC399900
124936	1.67e-01	7.32e-02	0.0558	1.791768	0.099956	435.19	CYB5D2	cytochrome b5 domain containing 2
1831	1.67e-01	7.32e-02	0.1533	-1.7915562	-0.2746602	26237.48	TSC22D3	TSC22 domain family member 3
2263	1.67e-01	7.32e-02	0.2819	-1.7914948	-0.5050437	41.89	FGFR2	fibroblast growth factor receptor 2
57730	1.67e-01	7.33e-02	0.1321	-1.791138	-0.2366568	282.73	ANKRD36B	ankyrin repeat domain 36B
102723885	1.67e-01	7.33e-02	0.0868	1.7909142	0.1554157	232.28	SRI-AS1	SRI antisense RNA 1
401720	1.67e-01	7.33e-02	0.1257	1.7907802	0.2250522	144.08	FIGNL2	fidgetin like 2
112	1.68e-01	7.34e-02	0.2198	1.7903054	0.3935872	19.59	ADCY6	adenylate cyclase 6
55207	1.68e-01	7.34e-02	0.0453	1.7901965	0.0810088	2708.02	ARL8B	ADP ribosylation factor like GTPase 8B
112268225	1.68e-01	7.34e-02	0.1341	-1.7900767	-0.2399649	62.71	LOC112268225	uncharacterized LOC112268225
342125	1.68e-01	7.35e-02	0.2323	-1.7895506	-0.4156812	9.73	TMC3	transmembrane channel like 3
10533	1.68e-01	7.35e-02	0.093	1.7894639	0.1664753	1816.86	ATG7	autophagy related 7
94031	1.68e-01	7.36e-02	0.4433	1.7893828	0.7933	28.1	HTRA3	HtrA serine peptidase 3
401612	1.68e-01	7.36e-02	0.1305	1.7892061	0.2334595	327.89	SLC25A53	solute carrier family 25 member 53
9284	1.68e-01	7.37e-02	0.0902	-1.7887061	-0.1613219	265.73	NPIPA1	nuclear pore complex interacting protein family member A1
8910	1.68e-01	7.37e-02	0.2277	-1.7882803	-0.4071953	38.89	SGCE	sarcoglycan epsilon
101867536	1.68e-01	7.37e-02	0.1033	-1.788234	-0.1847648	43.75	PRNCR1	prostate cancer associated non-coding RNA 1
9741	1.68e-01	7.38e-02	0.0895	1.7880764	0.1600833	4033.22	LAPTM4A	lysosomal protein transmembrane 4 alpha
26279	1.68e-01	7.38e-02	0.2846	-1.7876703	-0.5086848	14.84	PLA2G2D	phospholipase A2 group IID
83860	1.68e-01	7.38e-02	0.0856	-1.7876767	-0.1530788	574.74	TAF3	TATA-box binding protein associated factor 3
100507283	1.68e-01	7.38e-02	0.1594	-1.7877009	-0.2849621	19.97	MSANTD2-AS1	MSANTD2 antisense RNA 1
55274	1.68e-01	7.39e-02	0.0632	-1.7873366	-0.1129934	1181.95	PHF10	PHD finger protein 10
1643	1.69e-01	7.39e-02	0.0522	1.7869294	0.0933223	809.56	DDB2	damage specific DNA binding protein 2
200810	1.69e-01	7.40e-02	0.1933	-1.7866408	-0.345433	18.99	ALG1L1P	ALG1 like 1, pseudogene
84239	1.69e-01	7.40e-02	0.1625	-1.786684	-0.2903742	61.48	ATP13A4	ATPase 13A4
9652	1.69e-01	7.40e-02	0.0805	-1.7866404	-0.14381	1984.49	SKIC3	SKI3 subunit of superkiller complex
5119	1.69e-01	7.40e-02	0.0896	1.7867351	0.1601164	4843.81	CHMP1A	charged multivesicular body protein 1A
83890	1.69e-01	7.40e-02	0.132	-1.7865214	-0.2358743	61.9	SPATA9	spermatogenesis associated 9
105370413	1.69e-01	7.41e-02	0.2279	1.7861	0.4070026	23.8	LOC105370413	uncharacterized LOC105370413
3688	1.69e-01	7.41e-02	0.1026	1.7860225	0.1833125	6801.34	ITGB1	integrin subunit beta 1
105378268	1.69e-01	7.41e-02	0.1155	-1.7859101	-0.2063195	56.47	LOC105378268	uncharacterized LOC105378268
112267907	1.69e-01	7.41e-02	0.2152	-1.7858462	-0.3842875	34.18	LOC112267907	
10072	1.69e-01	7.41e-02	0.0843	1.7857247	0.150454	855.34	DPP3	dipeptidyl peptidase 3
644815	1.69e-01	7.41e-02	0.0954	1.7857238	0.170344	347.59	FAM83G	family with sequence similarity 83 member G
150094	1.69e-01	7.42e-02	0.1382	1.7850971	0.2467295	207.76	SIK1	salt inducible kinase 1
55888	1.69e-01	7.43e-02	0.0899	1.7849554	0.1603812	191.02	ZKSCAN7	zinc finger with KRAB and SCAN domains 7
146760	1.69e-01	7.43e-02	0.2017	1.7849906	0.3600217	29.89	RTN4RL1	reticulon 4 receptor like 1
105378698	1.69e-01	7.43e-02	0.1814	-1.7846175	-0.3237895	26.31	LOC105378698	uncharacterized LOC105378698
84315	1.69e-01	7.43e-02	0.0785	1.784647	0.1401695	335.63	MON1A	MON1 homolog A, secretory trafficking associated
84106	1.69e-01	7.44e-02	0.1526	1.784321	0.2723024	4808.66	PRAM1	PML-RARA regulated adaptor molecule 1
8893	1.69e-01	7.44e-02	0.0501	-1.784234	-0.0893537	1752.12	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon
55120	1.69e-01	7.44e-02	0.0888	1.7840762	0.1584181	258.76	FANCL	FA complementation group L
8560	1.69e-01	7.45e-02	0.0664	1.7837838	0.1184788	2732.97	DEGS1	delta 4-desaturase, sphingolipid 1
105373975	1.69e-01	7.45e-02	0.1819	-1.7838014	-0.3244396	18.3	LOC105373975	
100302652	1.69e-01	7.45e-02	0.0713	-1.7834496	-0.1271124	228.03	GPR75-ASB3	GPR75-ASB3 readthrough
100874034	1.69e-01	7.45e-02	0.1472	-1.7832865	-0.2624434	24.8	UBXN7-AS1	UBXN7 antisense RNA 1
7127	1.69e-01	7.45e-02	0.1092	1.783237	0.1946561	34926.31	TNFAIP2	TNF alpha induced protein 2
84259	1.69e-01	7.46e-02	0.1055	1.783076	0.1880344	494.77	DCUN1D5	defective in cullin neddylation 1 domain containing 5
440295	1.69e-01	7.46e-02	0.1652	-1.7831248	-0.2945283	183.11	GOLGA6L9	golgin A6 family like 9
128	1.70e-01	7.46e-02	0.0892	1.7827192	0.1589411	1876.54	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
55152	1.70e-01	7.47e-02	0.0564	1.7824848	0.1004629	1375.07	DALRD3	DALR anticodon binding domain containing 3
107984665	1.70e-01	7.47e-02	0.1123	-1.7824985	-0.2001471	110.8	LOC107984665	
25978	1.70e-01	7.47e-02	0.0641	1.7824167	0.1141647	1576.49	CHMP2B	charged multivesicular body protein 2B
284001	1.70e-01	7.47e-02	0.0699	-1.7821248	-0.1245879	2302.92	CCDC57	coiled-coil domain containing 57
158787	1.70e-01	7.48e-02	0.1874	-1.7817308	-0.3339157	21.05	RIBC1	RIB43A domain with coiled-coils 1
107984703	1.70e-01	7.48e-02	0.357	-1.7815519	-0.635928	79.2	LOC107984703	uncharacterized LOC107984703
284716	1.70e-01	7.50e-02	0.2628	-1.7805717	-0.4680064	16.6	RIMKLA	ribosomal modification protein rimK like family member A
23457	1.70e-01	7.51e-02	0.1959	1.7799517	0.3486094	154.66	ABCB9	ATP binding cassette subfamily B member 9
9391	1.70e-01	7.51e-02	0.0271	1.7798951	0.0481597	3769.19	CIAO1	cytosolic iron-sulfur assembly component 1
101928762	1.70e-01	7.51e-02	0.1051	1.7798066	0.187009	606.67	LOC101928762	uncharacterized LOC101928762
100128108	1.71e-01	7.52e-02	0.1151	-1.7795067	-0.2047399	154.38	UBE2Q2P13	UBE2Q2 pseudogene 13
221806	1.71e-01	7.52e-02	0.3816	1.7793069	0.679004	32.7	VWDE	von Willebrand factor D and EGF domains
55124	1.71e-01	7.52e-02	0.1815	-1.7793169	-0.322872	25.42	PIWIL2	piwi like RNA-mediated gene silencing 2
6895	1.71e-01	7.52e-02	0.0637	1.7791314	0.113275	631.9	TARBP2	TARBP2 subunit of RISC loading complex
161	1.71e-01	7.53e-02	0.0507	1.778817	0.0901063	2303.54	AP2A2	adaptor related protein complex 2 subunit alpha 2
388152	1.71e-01	7.53e-02	0.1458	-1.7788535	-0.2593018	96.58	GOLGA2P7	GOLGA2 pseudogene 7
3344	1.71e-01	7.54e-02	0.0941	-1.7783057	-0.1673669	2678.32	FOXN2	forkhead box N2
7072	1.71e-01	7.54e-02	0.0981	-1.7782861	-0.1743999	4631.36	TIA1	TIA1 cytotoxic granule associated RNA binding protein
100616400	1.71e-01	7.54e-02	0.1066	-1.7779184	-0.1895157	63.98	MIR3198-2	microRNA 3198-2
342909	1.71e-01	7.54e-02	0.0896	-1.777931	-0.1593239	268.1	ZNF284	zinc finger protein 284
54797	1.71e-01	7.54e-02	0.0741	1.7777686	0.1317047	1069.97	MED18	mediator complex subunit 18
6731	1.71e-01	7.55e-02	0.0696	1.7775151	0.123639	3339.03	SRP72	signal recognition particle 72
26762	1.71e-01	7.55e-02	0.2405	-1.7775568	-0.4274856	80.17	HAVCR1	hepatitis A virus cellular receptor 1
23382	1.71e-01	7.55e-02	0.0555	-1.7775962	-0.0987365	704.36	AHCYL2	adenosylhomocysteinase like 2
23078	1.71e-01	7.55e-02	0.0748	-1.7775233	-0.1329445	462.39	VWA8	von Willebrand factor A domain containing 8
101929950	1.71e-01	7.55e-02	0.1193	-1.7775841	-0.2120334	119.91	LOC101929950	puromycin-sensitive aminopeptidase-like protein
8289	1.71e-01	7.55e-02	0.0848	-1.7773755	-0.1506733	5072.19	ARID1A	AT-rich interaction domain 1A
